,contractSymbol,strike,lastPrice,openInterest,StockPrice,premiumPrice,strike_diff
34,GME230217C00025500,25.5,0.04,624.0,19.8700008392334,0.20130849678184126,28.334166698423815
35,GME230217C00026000,26.0,0.02,1422.0,19.8700008392334,0.10065424839092063,30.850522908196826
36,GME230217C00026250,26.25,0.03,1876.0,19.8700008392334,0.15098137258638095,32.10870101308333
37,GME230217C00026500,26.5,0.03,423.0,19.8700008392334,0.15098137258638095,33.366879117969845
38,GME230217C00027000,27.0,0.02,1590.0,19.8700008392334,0.10065424839092063,35.88323532774286
39,GME230217C00027500,27.5,0.03,1091.0,19.8700008392334,0.15098137258638095,38.399591537515875
40,GME230217C00028000,28.0,0.01,2168.0,19.8700008392334,0.050327124195460315,40.9159477472889
41,GME230217C00028500,28.5,0.02,296.0,19.8700008392334,0.10065424839092063,43.432303957061904
42,GME230217C00028750,28.75,0.02,716.0,19.8700008392334,0.10065424839092063,44.690482061948416
43,GME230217C00029000,29.0,0.01,3267.0,19.8700008392334,0.050327124195460315,45.94866016683493
44,GME230217C00030000,30.0,0.02,8646.0,19.8700008392334,0.10065424839092063,50.98137258638096
45,GME230217C00031000,31.0,0.01,677.0,19.8700008392334,0.050327124195460315,56.01408500592699
46,GME230217C00031250,31.25,0.02,611.0,19.8700008392334,0.10065424839092063,57.27226311081349
47,GME230217C00032000,32.0,0.02,423.0,19.8700008392334,0.10065424839092063,61.046797425473024
48,GME230217C00032500,32.5,0.01,1127.0,19.8700008392334,0.050327124195460315,63.56315363524604
49,GME230217C00033000,33.0,0.01,1259.0,19.8700008392334,0.050327124195460315,66.07950984501905
50,GME230217C00033750,33.75,0.01,406.0,19.8700008392334,0.050327124195460315,69.85404415967858
51,GME230217C00034000,34.0,0.01,659.0,19.8700008392334,0.050327124195460315,71.11222226456508
52,GME230217C00035000,35.0,0.01,11112.0,19.8700008392334,0.050327124195460315,76.1449346841111
53,GME230217C00036000,36.0,0.01,722.0,19.8700008392334,0.050327124195460315,81.17764710365715
54,GME230217C00036250,36.25,0.01,389.0,19.8700008392334,0.050327124195460315,82.43582520854366
55,GME230217C00037000,37.0,0.01,314.0,19.8700008392334,0.050327124195460315,86.21035952320318
56,GME230217C00037500,37.5,0.01,1113.0,19.8700008392334,0.050327124195460315,88.72671573297619
57,GME230217C00038000,38.0,0.02,342.0,19.8700008392334,0.10065424839092063,91.24307194274921
58,GME230217C00038750,38.75,0.02,181.0,19.8700008392334,0.10065424839092063,95.01760625740874
59,GME230217C00039000,39.0,0.01,324.0,19.8700008392334,0.050327124195460315,96.27578436229524
60,GME230217C00040000,40.0,0.01,4681.0,19.8700008392334,0.050327124195460315,101.30849678184128
61,GME230217C00041250,41.25,0.01,856.0,19.8700008392334,0.050327124195460315,107.59938730627381
62,GME230217C00042500,42.5,0.01,348.0,19.8700008392334,0.050327124195460315,113.89027783070635
63,GME230217C00043750,43.75,0.01,553.0,19.8700008392334,0.050327124195460315,120.18116835513891
64,GME230217C00045000,45.0,0.01,2050.0,19.8700008392334,0.050327124195460315,126.47205887957142
65,GME230217C00046250,46.25,0.01,379.0,19.8700008392334,0.050327124195460315,132.76294940400396
66,GME230217C00047500,47.5,0.01,254.0,19.8700008392334,0.050327124195460315,139.05383992843653
67,GME230217C00048750,48.75,0.01,775.0,19.8700008392334,0.050327124195460315,145.34473045286904
68,GME230217C00050000,50.0,0.01,6245.0,19.8700008392334,0.050327124195460315,151.63562097730158
69,GME230217C00052500,52.5,0.01,930.0,19.8700008392334,0.050327124195460315,164.21740202616667
70,GME230217C00055000,55.0,0.01,1041.0,19.8700008392334,0.050327124195460315,176.79918307503175
71,GME230217C00057500,57.5,0.01,986.0,19.8700008392334,0.050327124195460315,189.38096412389683
72,GME230217C00060000,60.0,0.01,13177.0,19.8700008392334,0.050327124195460315,201.9627451727619
73,GME230217C00062500,62.5,0.01,973.0,19.8700008392334,0.050327124195460315,214.544526221627
74,GME230217C00065000,65.0,0.01,467.0,19.8700008392334,0.050327124195460315,227.12630727049205
75,GME230217C00067500,67.5,0.01,427.0,19.8700008392334,0.050327124195460315,239.70808831935716
76,GME230217C00070000,70.0,0.01,1653.0,19.8700008392334,0.050327124195460315,252.28986936822224
77,GME230217C00072500,72.5,0.01,496.0,19.8700008392334,0.050327124195460315,264.87165041708727
78,GME230217C00075000,75.0,0.01,857.0,19.8700008392334,0.050327124195460315,277.4534314659524
79,GME230217C00077500,77.5,0.01,1090.0,19.8700008392334,0.050327124195460315,290.0352125148175
80,GME230217C00080000,80.0,0.01,20737.0,19.8700008392334,0.050327124195460315,302.61699356368257
81,GME230217C00095000,95.0,53.56,1.0,19.8700008392334,269.5520771908855,378.10767985687306
82,GME230217C00135000,135.0,41.9,1.0,19.8700008392334,210.87065037897875,579.4161766387143
83,GME230217C00150000,150.0,37.2,1.0,19.8700008392334,187.2169020071124,654.9068629319048
84,GME230217C00155000,155.0,40.0,1.0,19.8700008392334,201.30849678184126,680.070425029635
85,GME230217C00160000,160.0,39.78,8.0,19.8700008392334,200.20130004954115,705.2339871273651
86,GME230217C00165000,165.0,32.4,1.0,19.8700008392334,163.05988239329145,730.3975492250952
87,GME230217C00185000,185.0,28.0,1.0,19.8700008392334,140.9159477472889,831.051797616016
88,GME230217C00190000,190.0,31.06,2.0,19.8700008392334,156.31604775109975,856.215359713746
89,GME230217C00200000,200.0,28.56,3.0,19.8700008392334,143.73426670223466,906.5424839092063
90,GME230217C00240000,240.0,21.48,2.0,19.8700008392334,108.10266277184877,1107.8509806910477
91,GME230217C00300000,300.0,14.0,1.0,19.8700008392334,70.45797387364445,1409.8137258638096
92,GME230224C00002500,2.5,16.84,0.0,19.8700008392334,84.75087714515517,-87.41821895113492
93,GME230224C00010000,10.0,6.73,0.0,19.8700008392334,33.870154583544796,-49.67287580453968
94,GME230224C00011000,11.0,8.3,0.0,19.8700008392334,41.77151308223207,-44.64016338499365
95,GME230224C00013000,13.0,7.97,0.0,19.8700008392334,40.110717983781875,-34.57473854590158
96,GME230224C00014000,14.0,10.01,0.0,19.8700008392334,50.377451319655776,-29.54202612635555
97,GME230224C00014500,14.5,5.06,7.0,19.8700008392334,25.46552484290292,-27.02566991658254
98,GME230224C00015000,15.0,4.35,95.0,19.8700008392334,21.892299025025235,-24.50931370680952
99,GME230224C00015500,15.5,4.9,2.0,19.8700008392334,24.660290855775557,-21.992957497036507
100,GME230224C00016000,16.0,3.4,697.0,19.8700008392334,17.11122222645651,-19.476601287263488
101,GME230224C00016500,16.5,2.88,48.0,19.8700008392334,14.494211768292573,-16.960245077490473
102,GME230224C00017000,17.0,2.75,119.0,19.8700008392334,13.839959153751588,-14.443888867717458
103,GME230224C00017500,17.5,2.2,131.0,19.8700008392334,11.071967323001271,-11.927532657944443
104,GME230224C00018000,18.0,1.69,112.0,19.8700008392334,8.505283989032794,-9.411176448171426
105,GME230224C00018500,18.5,1.65,144.0,19.8700008392334,8.303975492250952,-6.8948202383984105
106,GME230224C00019000,19.0,1.28,1128.0,19.8700008392334,6.44187189701892,-4.378464028625395
107,GME230224C00019500,19.5,1.0,225.0,19.8700008392334,5.032712419546032,-1.862107818852379
108,GME230224C00020000,20.0,0.78,1471.0,19.8700008392334,3.925515687245905,0.6542483909206369
109,GME230224C00020500,20.5,0.62,296.0,19.8700008392334,3.1202817001185394,3.170604600693653
110,GME230224C00021000,21.0,0.49,1144.0,19.8700008392334,2.4660290855775555,5.686960810466669
111,GME230224C00021500,21.5,0.36,517.0,19.8700008392334,1.8117764710365716,8.203317020239686
112,GME230224C00022000,22.0,0.3,612.0,19.8700008392334,1.5098137258638094,10.7196732300127
113,GME230224C00022500,22.5,0.23,2585.0,19.8700008392334,1.1575238564955874,13.236029439785716
114,GME230224C00023000,23.0,0.18,908.0,19.8700008392334,0.9058882355182858,15.75238564955873
115,GME230224C00023500,23.5,0.14,309.0,19.8700008392334,0.7045797387364445,18.26874185933175
116,GME230224C00024000,24.0,0.13,1362.0,19.8700008392334,0.6542526145409842,20.785098069104766
117,GME230224C00024500,24.5,0.11,131.0,19.8700008392334,0.5535983661500635,23.30145427887778
118,GME230224C00025000,25.0,0.1,3257.0,19.8700008392334,0.5032712419546033,25.817810488650792
119,GME230224C00025500,25.5,0.09,119.0,19.8700008392334,0.4529441177591429,28.334166698423815
120,GME230224C00026000,26.0,0.09,700.0,19.8700008392334,0.4529441177591429,30.850522908196826
121,GME230224C00026500,26.5,0.09,161.0,19.8700008392334,0.4529441177591429,33.366879117969845
122,GME230224C00027000,27.0,0.07,441.0,19.8700008392334,0.35228986936822226,35.88323532774286
123,GME230224C00027500,27.5,0.09,147.0,19.8700008392334,0.4529441177591429,38.399591537515875
124,GME230224C00028000,28.0,0.06,636.0,19.8700008392334,0.3019627451727619,40.9159477472889
125,GME230224C00028500,28.5,0.1,72.0,19.8700008392334,0.5032712419546033,43.432303957061904
126,GME230224C00029000,29.0,0.05,339.0,19.8700008392334,0.25163562097730163,45.94866016683493
127,GME230224C00030000,30.0,0.05,1545.0,19.8700008392334,0.25163562097730163,50.98137258638096
128,GME230224C00031000,31.0,0.03,985.0,19.8700008392334,0.15098137258638095,56.01408500592699
129,GME230224C00032000,32.0,0.06,601.0,19.8700008392334,0.3019627451727619,61.046797425473024
130,GME230224C00033000,33.0,0.06,486.0,19.8700008392334,0.3019627451727619,66.07950984501905
131,GME230224C00034000,34.0,0.05,357.0,19.8700008392334,0.25163562097730163,71.11222226456508
132,GME230224C00035000,35.0,0.03,865.0,19.8700008392334,0.15098137258638095,76.1449346841111
133,GME230224C00036000,36.0,0.05,215.0,19.8700008392334,0.25163562097730163,81.17764710365715
134,GME230224C00037000,37.0,0.05,259.0,19.8700008392334,0.25163562097730163,86.21035952320318
135,GME230224C00038000,38.0,0.02,293.0,19.8700008392334,0.10065424839092063,91.24307194274921
136,GME230224C00039000,39.0,0.02,213.0,19.8700008392334,0.10065424839092063,96.27578436229524
137,GME230224C00040000,40.0,0.03,1672.0,19.8700008392334,0.15098137258638095,101.30849678184128
138,GME230303C00005000,5.0,16.95,0.0,19.8700008392334,85.30447551130523,-74.83643790226984
139,GME230303C00007500,7.5,13.57,,19.8700008392334,68.29390753323965,-62.25465685340477
140,GME230303C00010000,10.0,11.07,,19.8700008392334,55.71212648437457,-49.67287580453968
141,GME230303C00015000,15.0,6.0,0.0,19.8700008392334,30.19627451727619,-24.50931370680952
142,GME230303C00015500,15.5,7.39,1.0,19.8700008392334,37.19174478044518,-21.992957497036507
143,GME230303C00016000,16.0,4.0,3.0,19.8700008392334,20.130849678184127,-19.476601287263488
144,GME230303C00016500,16.5,3.0,4.0,19.8700008392334,15.098137258638095,-16.960245077490473
145,GME230303C00017000,17.0,2.59,19.0,19.8700008392334,13.034725166624222,-14.443888867717458
146,GME230303C00017500,17.5,2.2,29.0,19.8700008392334,11.071967323001271,-11.927532657944443
147,GME230303C00018000,18.0,1.86,270.0,19.8700008392334,9.360845100355618,-9.411176448171426
148,GME230303C00018500,18.5,1.67,14.0,19.8700008392334,8.404629740641873,-6.8948202383984105
149,GME230303C00019000,19.0,1.39,127.0,19.8700008392334,6.995470263168984,-4.378464028625395
150,GME230303C00019500,19.5,1.16,132.0,19.8700008392334,5.837946406673397,-1.862107818852379
151,GME230303C00020000,20.0,1.13,266.0,19.8700008392334,5.686965034087015,0.6542483909206369
152,GME230303C00020500,20.5,0.94,109.0,19.8700008392334,4.7307496743732695,3.170604600693653
153,GME230303C00021000,21.0,0.8,543.0,19.8700008392334,4.026169935636826,5.686960810466669
154,GME230303C00021500,21.5,0.55,311.0,19.8700008392334,2.7679918307503177,8.203317020239686
155,GME230303C00022000,22.0,0.51,722.0,19.8700008392334,2.5666833339684763,10.7196732300127
156,GME230303C00022500,22.5,0.4,244.0,19.8700008392334,2.013084967818413,13.236029439785716
157,GME230303C00023000,23.0,0.37,514.0,19.8700008392334,1.8621035952320317,15.75238564955873
158,GME230303C00023500,23.5,0.31,173.0,19.8700008392334,1.5601408500592697,18.26874185933175
159,GME230303C00024000,24.0,0.27,407.0,19.8700008392334,1.3588323532774287,20.785098069104766
160,GME230303C00025000,25.0,0.21,928.0,19.8700008392334,1.0568696081046667,25.817810488650792
161,GME230303C00026000,26.0,0.16,312.0,19.8700008392334,0.805233987127365,30.850522908196826
162,GME230303C00027000,27.0,0.13,429.0,19.8700008392334,0.6542526145409842,35.88323532774286
163,GME230303C00028000,28.0,0.13,440.0,19.8700008392334,0.6542526145409842,40.9159477472889
164,GME230303C00029000,29.0,0.09,526.0,19.8700008392334,0.4529441177591429,45.94866016683493
165,GME230303C00030000,30.0,0.1,1878.0,19.8700008392334,0.5032712419546033,50.98137258638096
166,GME230303C00031000,31.0,0.1,188.0,19.8700008392334,0.5032712419546033,56.01408500592699
167,GME230303C00032000,32.0,0.08,170.0,19.8700008392334,0.4026169935636825,61.046797425473024
168,GME230303C00033000,33.0,0.06,233.0,19.8700008392334,0.3019627451727619,66.07950984501905
169,GME230303C00034000,34.0,0.1,168.0,19.8700008392334,0.5032712419546033,71.11222226456508
170,GME230303C00035000,35.0,0.06,470.0,19.8700008392334,0.3019627451727619,76.1449346841111
171,GME230303C00036000,36.0,0.05,190.0,19.8700008392334,0.25163562097730163,81.17764710365715
172,GME230303C00037000,37.0,0.08,343.0,19.8700008392334,0.4026169935636825,86.21035952320318
173,GME230303C00038000,38.0,0.05,308.0,19.8700008392334,0.25163562097730163,91.24307194274921
174,GME230303C00039000,39.0,0.04,197.0,19.8700008392334,0.20130849678184126,96.27578436229524
175,GME230303C00040000,40.0,0.05,1550.0,19.8700008392334,0.25163562097730163,101.30849678184128
176,GME230310C00005000,5.0,18.25,0.0,19.8700008392334,91.84700165671508,-74.83643790226984
177,GME230310C00010000,10.0,11.85,0.0,19.8700008392334,59.63764217162048,-49.67287580453968
178,GME230310C00015000,15.0,4.85,1.0,19.8700008392334,24.408655234798253,-24.50931370680952
179,GME230310C00016000,16.0,3.87,25.0,19.8700008392334,19.476597063643144,-19.476601287263488
180,GME230310C00016500,16.5,3.79,2.0,19.8700008392334,19.07398007007946,-16.960245077490473
181,GME230310C00017000,17.0,2.95,17.0,19.8700008392334,14.846501637660795,-14.443888867717458
182,GME230310C00017500,17.5,2.74,10.0,19.8700008392334,13.78963202955613,-11.927532657944443
183,GME230310C00018000,18.0,2.19,14.0,19.8700008392334,11.02164019880581,-9.411176448171426
184,GME230310C00018500,18.5,2.16,517.0,19.8700008392334,10.87065882621943,-6.8948202383984105
185,GME230310C00019000,19.0,1.62,24.0,19.8700008392334,8.152994119664573,-4.378464028625395
186,GME230310C00019500,19.5,1.6,42.0,19.8700008392334,8.052339871273652,-1.862107818852379
187,GME230310C00020000,20.0,1.32,129.0,19.8700008392334,6.643180393800763,0.6542483909206369
188,GME230310C00020500,20.5,0.99,57.0,19.8700008392334,4.982385295350571,3.170604600693653
189,GME230310C00021000,21.0,1.0,70.0,19.8700008392334,5.032712419546032,5.686960810466669
190,GME230310C00021500,21.5,0.75,67.0,19.8700008392334,3.774534314659524,8.203317020239686
191,GME230310C00022000,22.0,0.64,272.0,19.8700008392334,3.22093594850946,10.7196732300127
192,GME230310C00022500,22.5,0.56,87.0,19.8700008392334,2.818318954945778,13.236029439785716
193,GME230310C00023000,23.0,0.53,195.0,19.8700008392334,2.667337582359397,15.75238564955873
194,GME230310C00023500,23.5,0.59,220.0,19.8700008392334,2.969300327532159,18.26874185933175
195,GME230310C00024000,24.0,0.41,202.0,19.8700008392334,2.063412092013873,20.785098069104766
196,GME230310C00024500,24.5,0.37,81.0,19.8700008392334,1.8621035952320317,23.30145427887778
197,GME230310C00025000,25.0,0.35,176.0,19.8700008392334,1.761449346841111,25.817810488650792
198,GME230310C00025500,25.5,0.31,41.0,19.8700008392334,1.5601408500592697,28.334166698423815
199,GME230310C00026000,26.0,0.24,356.0,19.8700008392334,1.2078509806910476,30.850522908196826
200,GME230310C00027000,27.0,0.22,128.0,19.8700008392334,1.107196732300127,35.88323532774286
201,GME230310C00028000,28.0,0.18,94.0,19.8700008392334,0.9058882355182858,40.9159477472889
202,GME230310C00029000,29.0,0.16,112.0,19.8700008392334,0.805233987127365,45.94866016683493
203,GME230310C00030000,30.0,0.16,276.0,19.8700008392334,0.805233987127365,50.98137258638096
204,GME230310C00031000,31.0,0.15,42.0,19.8700008392334,0.7549068629319047,56.01408500592699
205,GME230310C00032000,32.0,0.23,241.0,19.8700008392334,1.1575238564955874,61.046797425473024
206,GME230310C00033000,33.0,0.25,8.0,19.8700008392334,1.258178104886508,66.07950984501905
207,GME230310C00034000,34.0,0.11,24.0,19.8700008392334,0.5535983661500635,71.11222226456508
208,GME230310C00035000,35.0,0.09,110.0,19.8700008392334,0.4529441177591429,76.1449346841111
209,GME230310C00036000,36.0,0.11,68.0,19.8700008392334,0.5535983661500635,81.17764710365715
210,GME230310C00037000,37.0,0.11,131.0,19.8700008392334,0.5535983661500635,86.21035952320318
211,GME230310C00038000,38.0,0.1,70.0,19.8700008392334,0.5032712419546033,91.24307194274921
212,GME230310C00039000,39.0,0.13,14.0,19.8700008392334,0.6542526145409842,96.27578436229524
213,GME230310C00040000,40.0,0.07,348.0,19.8700008392334,0.35228986936822226,101.30849678184128
214,GME230317C00003000,3.0,16.41,10.0,19.8700008392334,82.58681080475039,-84.9018627413619
215,GME230317C00005000,5.0,18.0,0.0,19.8700008392334,90.58882355182857,-74.83643790226984
216,GME230317C00010000,10.0,12.5,12.0,19.8700008392334,62.908905244325396,-49.67287580453968
217,GME230317C00011000,11.0,9.3,0.0,19.8700008392334,46.8042255017781,-44.64016338499365
218,GME230317C00012000,12.0,11.37,0.0,19.8700008392334,57.22194021023837,-39.60745096544762
219,GME230317C00013000,13.0,7.24,18.0,19.8700008392334,36.43683791751327,-34.57473854590158
220,GME230317C00014000,14.0,5.95,9.0,19.8700008392334,29.94463889629889,-29.54202612635555
221,GME230317C00015000,15.0,4.6,363.0,19.8700008392334,23.150477129911746,-24.50931370680952
222,GME230317C00016000,16.0,3.64,373.0,19.8700008392334,18.319073207147557,-19.476601287263488
223,GME230317C00017000,17.0,3.6,881.0,19.8700008392334,18.117764710365716,-14.443888867717458
224,GME230317C00018000,18.0,2.85,1088.0,19.8700008392334,14.343230395706192,-9.411176448171426
225,GME230317C00019000,19.0,2.35,992.0,19.8700008392334,11.826874185933175,-4.378464028625395
226,GME230317C00020000,20.0,1.79,3796.0,19.8700008392334,9.008555230987398,0.6542483909206369
227,GME230317C00021000,21.0,1.44,1499.0,19.8700008392334,7.247105884146286,5.686960810466669
228,GME230317C00022000,22.0,1.15,2588.0,19.8700008392334,5.7876192824779364,10.7196732300127
229,GME230317C00023000,23.0,0.93,2188.0,19.8700008392334,4.680422550177809,15.75238564955873
230,GME230317C00024000,24.0,0.75,2847.0,19.8700008392334,3.774534314659524,20.785098069104766
231,GME230317C00025000,25.0,0.63,10835.0,19.8700008392334,3.1706088243140003,25.817810488650792
232,GME230317C00026000,26.0,0.49,2500.0,19.8700008392334,2.4660290855775555,30.850522908196826
233,GME230317C00027000,27.0,0.44,2107.0,19.8700008392334,2.214393464600254,35.88323532774286
234,GME230317C00028000,28.0,0.36,1232.0,19.8700008392334,1.8117764710365716,40.9159477472889
235,GME230317C00029000,29.0,0.28,558.0,19.8700008392334,1.409159477472889,45.94866016683493
236,GME230317C00030000,30.0,0.28,6795.0,19.8700008392334,1.409159477472889,50.98137258638096
237,GME230317C00031000,31.0,0.3,283.0,19.8700008392334,1.5098137258638094,56.01408500592699
238,GME230317C00032000,32.0,0.22,516.0,19.8700008392334,1.107196732300127,61.046797425473024
239,GME230317C00033000,33.0,0.19,161.0,19.8700008392334,0.9562153597137462,66.07950984501905
240,GME230317C00034000,34.0,0.18,253.0,19.8700008392334,0.9058882355182858,71.11222226456508
241,GME230317C00035000,35.0,0.18,3034.0,19.8700008392334,0.9058882355182858,76.1449346841111
242,GME230317C00036000,36.0,0.17,374.0,19.8700008392334,0.8555611113228254,81.17764710365715
243,GME230317C00037000,37.0,0.21,215.0,19.8700008392334,1.0568696081046667,86.21035952320318
244,GME230317C00038000,38.0,0.18,174.0,19.8700008392334,0.9058882355182858,91.24307194274921
245,GME230317C00039000,39.0,0.13,129.0,19.8700008392334,0.6542526145409842,96.27578436229524
246,GME230317C00040000,40.0,0.12,2026.0,19.8700008392334,0.6039254903455238,101.30849678184128
247,GME230317C00041000,41.0,0.11,271.0,19.8700008392334,0.5535983661500635,106.3412092013873
248,GME230317C00042000,42.0,0.11,161.0,19.8700008392334,0.5535983661500635,111.37392162093333
249,GME230317C00043000,43.0,0.13,122.0,19.8700008392334,0.6542526145409842,116.40663404047937
250,GME230317C00044000,44.0,0.1,35.0,19.8700008392334,0.5032712419546033,121.4393464600254
251,GME230317C00045000,45.0,0.1,562.0,19.8700008392334,0.5032712419546033,126.47205887957142
252,GME230317C00046000,46.0,0.33,45.0,19.8700008392334,1.6607950984501907,131.50477129911746
253,GME230317C00047000,47.0,0.09,34.0,19.8700008392334,0.4529441177591429,136.5374837186635
254,GME230317C00048000,48.0,0.16,81.0,19.8700008392334,0.805233987127365,141.57019613820952
255,GME230317C00049000,49.0,0.08,46.0,19.8700008392334,0.4026169935636825,146.60290855775554
256,GME230317C00050000,50.0,0.08,1885.0,19.8700008392334,0.4026169935636825,151.63562097730158
257,GME230317C00055000,55.0,0.06,317.0,19.8700008392334,0.3019627451727619,176.79918307503175
258,GME230317C00060000,60.0,0.06,2172.0,19.8700008392334,0.3019627451727619,201.9627451727619
259,GME230317C00065000,65.0,0.04,5124.0,19.8700008392334,0.20130849678184126,227.12630727049205
260,GME230324C00016000,16.0,4.03,4.0,19.8700008392334,20.28183105077051,-19.476601287263488
261,GME230324C00017000,17.0,3.8,7.0,19.8700008392334,19.12430719427492,-14.443888867717458
262,GME230324C00017500,17.5,4.15,,19.8700008392334,20.885756541116034,-11.927532657944443
263,GME230324C00018500,18.5,4.6,71.0,19.8700008392334,23.150477129911746,-6.8948202383984105
264,GME230324C00019000,19.0,2.48,19.0,19.8700008392334,12.481126800474158,-4.378464028625395
265,GME230324C00019500,19.5,2.1,5.0,19.8700008392334,10.568696081046667,-1.862107818852379
266,GME230324C00020000,20.0,2.09,46.0,19.8700008392334,10.518368956851205,0.6542483909206369
267,GME230324C00020500,20.5,2.05,24.0,19.8700008392334,10.317060460069365,3.170604600693653
268,GME230324C00021000,21.0,1.69,18.0,19.8700008392334,8.505283989032794,5.686960810466669
269,GME230324C00021500,21.5,1.58,71.0,19.8700008392334,7.95168562288273,8.203317020239686
270,GME230324C00022000,22.0,1.54,44.0,19.8700008392334,7.750377126100889,10.7196732300127
271,GME230324C00022500,22.5,1.25,25.0,19.8700008392334,6.290890524432539,13.236029439785716
272,GME230324C00023000,23.0,1.26,157.0,19.8700008392334,6.3412176486280005,15.75238564955873
273,GME230324C00023500,23.5,1.11,25.0,19.8700008392334,5.586310785696096,18.26874185933175
274,GME230324C00024000,24.0,1.07,34.0,19.8700008392334,5.385002288914254,20.785098069104766
275,GME230324C00024500,24.5,1.01,31.0,19.8700008392334,5.083039543741492,23.30145427887778
276,GME230324C00025000,25.0,0.85,233.0,19.8700008392334,4.277805556614127,25.817810488650792
277,GME230324C00025500,25.5,1.05,52.0,19.8700008392334,5.284348040523334,28.334166698423815
278,GME230324C00026000,26.0,0.93,12.0,19.8700008392334,4.680422550177809,30.850522908196826
279,GME230324C00026500,26.5,1.25,5.0,19.8700008392334,6.290890524432539,33.366879117969845
280,GME230324C00027000,27.0,0.65,34.0,19.8700008392334,3.2712630727049206,35.88323532774286
281,GME230324C00028000,28.0,0.49,33.0,19.8700008392334,2.4660290855775555,40.9159477472889
282,GME230324C00029000,29.0,1.05,28.0,19.8700008392334,5.284348040523334,45.94866016683493
283,GME230324C00030000,30.0,0.43,125.0,19.8700008392334,2.1640663404047933,50.98137258638096
284,GME230324C00031000,31.0,0.5,220.0,19.8700008392334,2.516356209773016,56.01408500592699
285,GME230324C00032000,32.0,0.32,15.0,19.8700008392334,1.61046797425473,61.046797425473024
286,GME230324C00033000,33.0,0.33,10.0,19.8700008392334,1.6607950984501907,66.07950984501905
287,GME230324C00034000,34.0,0.34,21.0,19.8700008392334,1.7111222226456508,71.11222226456508
288,GME230324C00035000,35.0,0.24,159.0,19.8700008392334,1.2078509806910476,76.1449346841111
